username,user_id,role_cd,time_zone,location_cd,country_cd
3170jtbruce,1782051,ASSOCIATE,America/Toronto,3170,CA
3401Amandeep,1753741,ASSOCIATE,America/Toronto,3177,CA
2032Nancy,1730588,SHIFT_LDR,America/Montreal,3184,CA
alexandrer3220,1619157,ASSOCIATE,America/Montreal,3220,CA
tenzink,1775743,ASSOCIATE,America/Toronto,3227,CA
7586Csteele,1759857,ASSOCIATE,America/Edmonton,7586,CA
Maharshi1,1627425,ASSOCIATE,America/Toronto,7635,CA
3136HPatel,4291,REST_MGR,America/Regina,8371,CA
naljud,1517555,ASSOCIATE,Asia/Dubai,5011,AE
ricfra,1268423,SHIFT_LDR,Asia/Dubai,5098,AE
subban,1467036,ASSOCIATE,Asia/Dubai,5197,AE
madchud,1318730,ASSOCIATE,Asia/Dubai,5261,AE
kunkha,1460282,ASSOCIATE,Asia/Riyadh,5497,SA
waffat,1460423,SHIFT_LDR,Asia/Riyadh,5498,SA
umamay,1684639,ASSOCIATE,Asia/Riyadh,6819,SA
yazmoh,1461545,ASSOCIATE,Asia/Riyadh,7033,SA
arvcal,1552206,ASSOCIATE,Asia/Riyadh,7034,SA
10735StaceyM,1646911,SHIFT_LDR,America/New_York,10735,US
MSheffield90,1768432,SHIFT_LDR,America/New_York,10736,US
10885Austin,1551029,ASSOCIATE,America/New_York,10885,US
10886BBehr,1769454,ASSOCIATE,America/New_York,10886,US
10979DHull,105221,MUM,America/New_York,10986,US
Jordan5695,1487169,ASSOCIATE,America/Detroit,11021,US
02543JLaSpada,1294642,ASSISTANT_MGR,America/New_York,11035,US
11036Rdavidson,1776533,ASSOCIATE,America/New_York,11036,US
kayla1996,1449867,ASSOCIATE,America/Detroit,11121,US
03456nwalker,1788320,ASSOCIATE,America/New_York,3394,US
CMazza3558,1729774,ASSOCIATE,America/New_York,3558,US
OliviaH,1774241,ASSOCIATE,America/Detroit,3743,US
Sarah2930,1288125,ASSOCIATE,America/New_York,4144,US
sydneyg52,1813218,ASSOCIATE,America/New_York,4294,US
Amel2029,1767311,ASSOCIATE,America/Detroit,4529,US
4580chamovitz,1770584,ASSOCIATE,America/Detroit,4580,US
04679MMelendez,1679444,SHIFT_LDR,America/New_York,4679,US
AshleighGrant,1782768,SHIFT_LDR,America/New_York,5315,US
5316tgrey,1759110,ASSOCIATE,America/Detroit,5316,US
Shytarracolon,1756039,ASSOCIATE,America/New_York,5380,US
5430jpassage,1647732,ASSOCIATE,America/Detroit,5430,US
05665MLOMMER,1165146,REST_MGR,America/New_York,5665,US
todd5666,1812650,ASSOCIATE,America/New_York,5666,US
Kabir5701,1818065,ASSOCIATE,America/New_York,5701,US
AlandoJ,1781747,ASSOCIATE,America/Detroit,5751,US
MalinaMontalvo,1502718,ASSOCIATE,America/New_York,5815,US
5865Fatma,1822761,ASSOCIATE,America/Detroit,5865,US
6566thuber,1533838,ASSOCIATE,America/New_York,6566,US
yankuba,1805797,ASSOCIATE,America/New_York,6602,US
mosmus,1637954,ASSOCIATE,Asia/Dubai,6802,AE
7487courtneyk,1774169,ASSOCIATE,America/New_York,7487,US
STRANO7488,1756925,ASSOCIATE,America/Detroit,7488,US
Dclees,1807742,ASSOCIATE,America/Detroit,7502,US
angiebaldwin,1638493,ASSOCIATE,America/New_York,7888,US
8673amandacox,1782125,ASSOCIATE,America/Detroit,8673,US
DakotaDean,1513761,SHIFT_LDR,America/New_York,8674,US
camiereinbolt,1662266,ASSOCIATE,America/Detroit,9359,US
09360RRIGGS,1504957,ASSOCIATE,America/Detroit,9360,US
09374LDinse,1792107,ASSOCIATE,America/New_York,9374,US
ccook1,1352603,MUM,America/New_York,7886,US
JMin7657,1786609,ASSOCIATE,America/Edmonton,7657,CA
2050IMccann,1381854,SHIFT_LDR,America/Toronto,7324,CA
06642alapp,1786538,ASSOCIATE,America/New_York,6642,US
7650nadiag,1631766,ASSOCIATE,America/Montreal,7650,CA
jlsolatorio6471,1757718,ASSOCIATE,America/Edmonton,6471,CA
CGCGabby123,1751876,ASSOCIATE,America/Edmonton,8452,CA
happy6911,1802054,ASSOCIATE,America/Toronto,6911,CA
7545KCollins,1651888,ASSOCIATE,America/Edmonton,7545,CA
5605JLong,1797460,ASSOCIATE,America/Toronto,5605,CA
ABGONZALEZ618,1664988,ASSISTANT_MGR,America/Mexico_City,7848,MX
8151pierphilippe,1813103,ASSOCIATE,America/Montreal,8151,CA
3463NBrouillette,1018014,ASSISTANT_MGR,America/Montreal,8145,CA
7608Karam,1818829,ASSOCIATE,America/Toronto,7608,CA
3233ychi,208123,REST_MGR,America/Toronto,7269,CA
7572JHill,1780627,ASSOCIATE,America/Winnipeg,7572,CA
1098Stephen,1329085,ASSOCIATE,America/Toronto,9334,CA
3233harman,1758634,ASSOCIATE,America/Toronto,3233,CA
3237cindy,1821890,ASSOCIATE,America/Montreal,3237,CA
3242LAYLOUT,1792979,ASSOCIATE,America/Montreal,3242,CA
3267simran,1661425,ASSOCIATE,America/Vancouver,3267,CA
3276EElumbaring,1812413,ASSOCIATE,America/Edmonton,3276,CA
uthayamathi,1037994,ASSOCIATE,America/Toronto,3301,CA
3335usharma,1712434,ASSOCIATE,America/Toronto,3335,CA
3369zeinab,1809279,ASSOCIATE,America/Toronto,3369,CA
3378HKaur98,1781883,ASSOCIATE,America/Toronto,3378,CA
sohandley3412,1802049,ASSOCIATE,America/Edmonton,3412,CA
3437whelie,1814152,ASSOCIATE,America/Montreal,3437,CA
farzanna3501,1550880,ASSOCIATE,America/Montreal,3501,CA
kyliecourtoreille,1794661,ASSOCIATE,America/Edmonton,3510,CA
2405MReyes,102852,MUM,America/Vancouver,3578,CA
3603Anthony,1822755,ASSOCIATE,America/Montreal,3603,CA
kristian.a,1571940,ASSOCIATE,America/Edmonton,3612,CA
Francisca3637,1442395,ASSOCIATE,America/Vancouver,3637,CA
3646jsavard,1811549,ASSOCIATE,America/Montreal,3646,CA
3676akhehra,1820708,ASSOCIATE,America/Vancouver,3676,CA
3701JAdams,1564345,ASSOCIATE,America/Vancouver,3701,CA
michelle3846,1438896,ASSOCIATE,America/Edmonton,3846,CA
3871llewis,1087191,REST_MGR,America/Toronto,3871,CA
3880Verob,1762233,ASSOCIATE,America/Montreal,3880,CA
3905rmacariola,1208068,ASSOCIATE,America/Edmonton,3905,CA
3910jgutierrez,1517496,ASSOCIATE,America/Edmonton,3910,CA
3939Paul,1580686,SHIFT_LDR,America/Moncton,3939,CA
3969 Dennis,1798874,ASSOCIATE,America/Regina,3969,CA
3978JFrechete,1700156,ASSOCIATE,America/Toronto,3978,CA
NallyaPolisca,1580437,ASSOCIATE,America/Montreal,4037,CA
3671Edwin,1785214,ASSOCIATE,America/Toronto,4139,CA
Shaheen,1422084,ASSOCIATE,America/Toronto,4178,CA
4203sbonneville,1820559,ASSOCIATE,America/Vancouver,4203,CA
4212IvanC,1742611,ASSOCIATE,America/Edmonton,4212,CA
HarpritKaurDoll,1217266,SHIFT_LDR,America/Toronto,4271,CA
4280RMRamos,1689427,ASSOCIATE,America/Toronto,4280,CA
4314tgregory,1232574,SHIFT_LDR,America/St_Johns,4314,CA
2956SAyaz,1606569,ASSISTANT_MGR,America/Vancouver,4373,CA
OscarGomez,1195268,MUM,America/Edmonton,4471,CA
chantalclegg,1756211,ASSOCIATE,America/Winnipeg,4480,CA
1440SAhluwalia,1637482,ASSOCIATE,America/Regina,4505,CA
4671SMDion,1683277,ASSOCIATE,America/Montreal,4671,CA
melissavl4739,1732226,ASSOCIATE,America/Montreal,4739,CA
4748CHicks,1641344,SHIFT_LDR,America/Toronto,4748,CA
1247LHardy,105412,MUM,America/Montreal,4773,CA
4782kmevada,1789997,ASSOCIATE,America/Toronto,4782,CA
1240jlaflamme,1486384,ASSOCIATE,America/Montreal,4807,CA
Kaurmaninder,1777795,ASSOCIATE,America/Toronto,4880,CA
7571mdeir,1706878,SHIFT_LDR,America/Edmonton,4939,CA
4973HermerD,1805802,ASSOCIATE,America/Toronto,4973,CA
0640rogelio,1001920,ASSOCIATE,America/Edmonton,4982,CA
HenryDcosta,1748512,SHIFT_LDR,America/Toronto,5075,CA
leclair5080,1345168,ASSISTANT_MGR,America/Montreal,5080,CA
5241MBlaisdell,1802976,ASSOCIATE,America/Halifax,5241,CA
5275RKhote,1574447,ASSOCIATE,America/Toronto,5275,CA
5284sukhgill,1674413,ASSOCIATE,America/Edmonton,5284,CA
2748SDrees,181512,ASSOCIATE,America/Vancouver,5309,CA
5339dkaur,1583103,ASSOCIATE,America/Vancouver,5339,CA
3057ElizabethM,1284800,REST_MGR,America/Montreal,5407,CA
RosalieS5416,1724303,ASSOCIATE,America/Montreal,5416,CA
5509MLeblanc,1767410,ASSOCIATE,America/Montreal,5509,CA
5543min,1743503,ASSOCIATE,America/Toronto,5543,CA
5582mrogers,1620815,ASSOCIATE,America/Toronto,5582,CA
Ruthann5616,1748112,ASSOCIATE,America/Toronto,5616,CA
2319EMarie,324859,SHIFT_LDR,America/Edmonton,5777,CA
5782Yutuc,1744191,ASSOCIATE,America/Edmonton,5782,CA
5884Bhanu,1789130,ASSOCIATE,America/Vancouver,5884,CA
5909RKuar,1804705,ASSOCIATE,America/Toronto,5909,CA
05918GTROTTIER,1710414,ASSOCIATE,America/Montreal,5918,CA
6011wraqeeb,1667586,ASSOCIATE,America/Toronto,6011,CA
ajohnsoncanex,1439001,ASSOCIATE,America/Toronto,6050,CA
6075KSerle,1569552,ASSOCIATE,America/Toronto,6075,CA
THIVIYA,1336571,SHIFT_LDR,America/Toronto,6084,CA
1935Inayat,1662739,SHIFT_LDR,America/Edmonton,6177,CA
6275JHUMA,1705512,ASSOCIATE,America/Toronto,6275,CA
Northern376,1713626,REST_MGR,America/Toronto,6284,CA
6309manveet,1669919,ASSOCIATE,America/Toronto,6309,CA
1509LMasse,1319168,ASSOCIATE,America/Toronto,6343,CA
2526JSese,37218,SHIFT_LDR,America/Vancouver,6411,CA
6420harjot,1780717,ASSOCIATE,America/Vancouver,6420,CA
3163mmparis,1604796,ASSISTANT_MGR,America/Toronto,6445,CA
6479meet,1556582,ASSOCIATE,America/Toronto,6479,CA
0664sstock,305626,ASSOCIATE,America/Toronto,6577,CA
6854SarahD,1805111,ASSOCIATE,America/Halifax,6854,CA
Nerissa2016,1497264,ASSOCIATE,America/Edmonton,6888,CA
dandort,1638217,MUM,America/Moncton,6922,CA
0720THOMAS,1375000,SHIFT_LDR,America/Detroit,10720,US
10737Jmorgan,1785357,ASSOCIATE,America/New_York,10737,US
10770Wbuttle,36508,REST_MGR,America/New_York,10770,US
Richard10851!,1814278,SHIFT_LDR,America/New_York,10851,US
6667SWilson,1558398,SHIFT_LDR,America/New_York,10852,US
10987hrandles,1808594,ASSOCIATE,America/Detroit,10987,US
11001KCannon,1591559,ASSOCIATE,America/New_York,11001,US
11102kennedy,1819597,ASSOCIATE,America/Detroit,11102,US
11246ASnowdon,1567942,ASSOCIATE,America/Detroit,11119,US
MichaelGiardina,1811802,ASSOCIATE,America/New_York,2541,US
christopher5735,1400024,ASSOCIATE,America/New_York,3327,US
03527yevans,1807389,ASSOCIATE,America/New_York,3527,US
3795AmberRozelle,1625305,ASSOCIATE,America/New_York,3795,US
CLynott,1688842,ASSOCIATE,America/Detroit,4345,US
DuaneKozlowski,1487029,ASSOCIATE,America/New_York,4613,US
jesscunn,1799591,SHIFT_LDR,America/New_York,4681,US
LEADAPOULS,1747069,REST_MGR,America/Detroit,4914,US
DALIKAGADA,1599170,ASSOCIATE,America/New_York,4996,US
4999dherald,1427965,ASSOCIATE,America/New_York,4999,US
TBrault4113,1644147,SHIFT_LDR,America/New_York,5246,US
VincentQuintos,1331111,REST_MGR,America/New_York,5331,US
5650mmaxwell,1667470,ASSOCIATE,America/New_York,5650,US
5664maddie,1577594,ASSOCIATE,America/New_York,5664,US
5667BBROWN,1821933,ASSOCIATE,America/Detroit,5667,US
Btaylor05681,1586445,SHIFT_LDR,America/New_York,5681,US
5731lillian,1743721,ASSOCIATE,America/New_York,5731,US
11018tmoore,46142,MUM,America/New_York,5749,US
06600mwoodward,1772387,ASSOCIATE,America/New_York,6600,US
6667JEllis,1557616,ASSOCIATE,America/New_York,6667,US
7471Dashayla,1733670,ASSOCIATE,America/New_York,7471,US
SarahMich,1258293,REST_MGR,America/New_York,8675,US
09343GSmith,1755122,ASSOCIATE,America/New_York,9343,US
9344BFrancis,20199,ASSOCIATE,America/New_York,9344,US
9357Tstarrett,1818806,ASSOCIATE,America/New_York,9357,US
justintucker,1747856,ASSOCIATE,America/Detroit,9361,US
8500ADelacruz,1801440,ASSOCIATE,America/Edmonton,8500,CA
2649DChauhan,283633,REST_MGR,America/Vancouver,7536,CA
olipat,1576492,ASSOCIATE,America/Vancouver,7516,CA
6618BQuinn,1628505,REST_MGR,America/New_York,6618,US
Darlene6585,1729114,ASSOCIATE,America/Toronto,6585,CA
mareyes0219,1737224,ASSOCIATE,America/Mexico_City,7837,MX
6352MokaSR,1726882,ASSOCIATE,America/Vancouver,6352,CA
7609AMANDA,1738211,SHIFT_LDR,America/Edmonton,7609,CA
8366NPattamsetty,1696277,ASSOCIATE,America/Edmonton,8366,CA
Northern354,1713622,REST_MGR,America/Winnipeg,8490,CA
breezygreenert3902,1680812,ASSOCIATE,America/New_York,7960,US
8651lucieboucher,1716079,ASSOCIATE,America/Montreal,8156,CA
JReynolds4113,1497824,ASSOCIATE,America/New_York,8496,US
6584KUMAR,1802744,REST_MGR,America/Toronto,6584,CA
7653abhishek,1766287,ASSOCIATE,America/Vancouver,7653,CA
JK2849,1772392,ASSOCIATE,America/Toronto,9063,CA
0965RVillamon,1766157,ASSOCIATE,America/St_Johns,8509,CA
chadi8431,1746864,REST_MGR,America/Toronto,8505,CA
9027RDillon,1815057,ASSOCIATE,America/St_Johns,9027,CA
Wisam9254,1818926,ASSOCIATE,America/Detroit,9254,US
2394MIpatlanS,1808393,ASSOCIATE,America/Toronto,7259,CA
6417Jevans,1818319,ASSOCIATE,America/Vancouver,6417,CA
BilliejoBaity,1780236,ASSOCIATE,America/New_York,9243,US
0959AMBrown,1526989,SHIFT_LDR,America/St_Johns,6953,CA
Nikhil7353,1704549,ASSISTANT_MGR,America/Toronto,7353,CA
3124dillon,1524370,ASSOCIATE,America/Toronto,7532,CA
7632TKIM,1823072,ASSOCIATE,America/Winnipeg,7632,CA
8425Amanpreet,1814130,ASSOCIATE,America/Montreal,8425,CA
nimlam,1385869,ASSOCIATE,Asia/Dubai,5101,AE
ramelg,1523582,MUM,Asia/Riyadh,5494,SA
ahmdar,1460286,ASSOCIATE,Asia/Riyadh,5501,SA
domcor,1460244,ASSOCIATE,Asia/Riyadh,7023,SA
sunkan,1461565,ASSOCIATE,Asia/Riyadh,7030,SA
j123esp1,1549482,ASSOCIATE,Asia/Manila,7809,PH
11080gmaria,1519980,ASSISTANT_MGR,America/New_York,10732,US
10739kharrison,1741234,ASSOCIATE,America/New_York,10739,US
aanees,1763440,REST_MGR,America/Detroit,10875,US
10882LPrzylepa,1717817,ASSOCIATE,America/New_York,10882,US
10889VMYERS,1811510,ASSOCIATE,America/New_York,10889,US
10982evanburen,1720961,ASSOCIATE,America/New_York,10982,US
11032ZGilmartin,1819666,ASSOCIATE,America/New_York,11032,US
11039AKinman,1781842,ASSOCIATE,America/New_York,11039,US
0698Jsaucier,1793492,ASSOCIATE,America/Detroit,11139,US
christien3547,1755883,ASSOCIATE,America/New_York,3547,US
morganbarber,1746837,SHIFT_LDR,America/Detroit,3783,US
8915GSingh,1744732,ASSOCIATE,America/New_York,3790,US
Ntenhogan,1796204,ASSOCIATE,America/Detroit,3983,US
2542STrautman,1443642,SHIFT_LDR,America/New_York,4183,US
M.forward,1808822,ASSOCIATE,America/Detroit,4576,US
4683Rpatel,1193793,REST_MGR,America/New_York,4683,US
taylorgibson,1528866,SHIFT_LDR,America/Detroit,4776,US
4926eturner,1820224,ASSOCIATE,America/Detroit,4926,US
05226salahm,1630499,ASSOCIATE,America/Detroit,5226,US
anya5619,1757352,ASSOCIATE,America/New_York,5619,US
05626guenther,1638993,SHIFT_LDR,America/New_York,5626,US
5655RASKA,1755116,ASSOCIATE,America/Detroit,5655,US
5662megan,1537671,ASSOCIATE,America/Detroit,5662,US
5669hala,1819744,ASSOCIATE,America/Detroit,5669,US
Jennifer5719,1243130,MUM,America/New_York,5719,US
airyiana123,1778463,ASSOCIATE,America/New_York,5862,US
daniellesimmons,1662980,ASSOCIATE,America/New_York,6112,US
Bradenhunt578,1705658,ASSOCIATE,America/New_York,6362,US
DRosado1,1552550,REST_MGR,America/New_York,6498,US
Andrew7484,1759632,ASSOCIATE,America/New_York,7484,US
07491TCurrie,1753784,ASSOCIATE,America/New_York,7491,US
Yasmine7498,1762423,SHIFT_LDR,America/New_York,7498,US
geguerra0325,1744451,ASSOCIATE,America/Mexico_City,7834,MX
kirstenstacy,1749710,ASSOCIATE,America/New_York,8670,US
JESSICA8677,1406876,SHIFT_LDR,America/Detroit,8677,US
009013nnavarre,1741282,ASSOCIATE,America/New_York,9013,US
9020Gbrown,1659297,ASSOCIATE,America/New_York,9020,US
09306RP,1813327,ASSOCIATE,America/Detroit,9306,US
09356pphillips,9046,SHIFT_LDR,America/New_York,9356,US
VAlongi9363,1823015,ASSOCIATE,America/New_York,9363,US
FaridA,103353,MUM,America/Toronto,6071,CA
941JLaframboise,1645903,ASSOCIATE,America/Toronto,7456,CA
2972drobert,272081,ASSOCIATE,America/Toronto,8362,CA
JoshuaPatchett,1631071,ASSOCIATE,America/New_York,6640,US
3225brarp,1093852,REST_MGR,America/Vancouver,7386,CA
megannoe1,1629922,MUM,America/New_York,7941,US
6990hboc,1709833,ASSOCIATE,America/Toronto,6990,CA
1990avneetkaur,1643975,REST_MGR,America/Vancouver,5607,CA
8414hjanes,1703495,ASSOCIATE,America/Moncton,8414,CA
8097PNadkarni,1753992,ASSOCIATE,America/Toronto,8097,CA
Ksogomon,1703961,ASSOCIATE,America/Detroit,7934,US
8494Kiranpreet,1818815,ASSOCIATE,America/Toronto,8494,CA
8439jkhaira,1760643,ASSOCIATE,America/Vancouver,8439,CA
xiguerra0325,1744445,ASSOCIATE,America/Mexico_City,7840,MX
7643Kulwinder,1759420,ASSOCIATE,America/Edmonton,7643,CA
7630drae,1814356,ASSOCIATE,America/Edmonton,7630,CA
Runns2013,1787483,SHIFT_LDR,America/Regina,7461,CA
MCarbage,1462469,MUM,America/Toronto,9237,CA
10996ejones,1651421,SHIFT_LDR,America/New_York,10996,US
DILIN11013,1592647,ASSOCIATE,America/Detroit,11013,US
algernaihayes,1758653,ASSOCIATE,America/Detroit,11026,US
kaleightheaker,1748557,ASSOCIATE,America/Detroit,11043,US
51GLobello,1757700,ASSOCIATE,America/New_York,11111,US
11128BSwaisgood,1539679,ASSOCIATE,America/New_York,11128,US
11145showard,1788805,SHIFT_LDR,America/New_York,11145,US
arsankeperjkian,1277923,ASSOCIATE,America/Detroit,11247,US
3000JLockwood,1655056,ASSOCIATE,America/New_York,3000,US
wisam4221,1273971,ASSOCIATE,America/Detroit,4221,US
KnupferJ,1480923,ASSOCIATE,America/New_York,4302,US
Elizageer,1820337,ASSOCIATE,America/Detroit,4570,US
4587Owen,1721070,ASSOCIATE,America/New_York,4587,US
4689Lyle,1769143,ASSOCIATE,America/Detroit,4689,US
4957Jenn,1648711,ASSOCIATE,America/New_York,4957,US
CH5289,1739431,ASSOCIATE,America/New_York,5289,US
5442adorn,1580699,ASSOCIATE,America/New_York,5442,US
anarivas,1740467,ASSOCIATE,America/Detroit,5455,US
5659ANi,1669324,SHIFT_LDR,America/New_York,5659,US
keeleeturner,1796470,ASSOCIATE,America/New_York,5672,US
05676KMRAMSEY,1808190,ASSOCIATE,America/New_York,5676,US
KAmyx,1814823,ASSOCIATE,America/Detroit,5689,US
5706JenaeSellers,1822270,ASSOCIATE,America/New_York,5706,US
5876bhagawati,1531622,ASSOCIATE,America/New_York,5876,US
6008awilliams,1772934,ASSOCIATE,America/New_York,6008,US
hammoud,1801752,ASSISTANT_MGR,America/Detroit,6361,US
6578KFrizzel,1804382,ASSOCIATE,America/New_York,6578,US
Monica4757,1761445,ASSISTANT_MGR,America/New_York,6608,US
dexterhite,1759100,ASSOCIATE,America/Detroit,7497,US
m123luc1,1552378,ASSOCIATE,Asia/Manila,7812,PH
8667Redburn,1764183,ASSOCIATE,America/Detroit,8667,US
MooreDre,1789456,ASSOCIATE,America/Detroit,9016,US
09301couellette,1608963,SHIFT_LDR,America/New_York,9301,US
09352EMisko,1668183,SHIFT_LDR,America/New_York,9352,US
9369JMAGLIO,1515546,ASSOCIATE,America/New_York,9369,US
09386HFarish,1814244,ASSOCIATE,America/New_York,9386,US
7288Kaitlyn,1694040,ASSOCIATE,America/Toronto,7288,CA
8116Karanveer,1800158,ASSOCIATE,America/Toronto,8116,CA
YUSUF8431,1774574,ASSOCIATE,America/Toronto,8431,CA
8398PTrivedi,1822202,ASSOCIATE,America/Toronto,8398,CA
5340christine,1286557,REST_MGR,America/Winnipeg,7646,CA
6999CDebelen,1775022,ASSOCIATE,America/Edmonton,6999,CA
0443TSUCEETHAR,160206,SHIFT_LDR,America/Toronto,8497,CA
6094VMartel,1662123,ASSOCIATE,America/Montreal,6094,CA
efrsamson,1181867,SHIFT_LDR,Asia/Dubai,7720,AE
BreannaKellyTHC,1789736,REST_MGR,America/New_York,7964,US
EDGUILLEN1118,1714184,ASSOCIATE,America/Mexico_City,7854,MX
user01,1760062,ASSOCIATE,America/New_York,-101,US
0610FinlayN,1727675,ASSOCIATE,America/Halifax,7555,CA
vandanpatel,1756559,ASSOCIATE,America/Toronto,8489,CA
7409KSingh,1763172,SHIFT_LDR,America/Toronto,7409,CA
tm04,1772690,ASSOCIATE,America/Chicago,QA2,US
1696Noha,1772951,ASSOCIATE,America/Toronto,9266,CA
1080Cgoulet,1737608,ASSOCIATE,America/Toronto,8173,CA
4212LHipolito,1265283,ASSOCIATE,America/Regina,7569,CA
5323CYoung,234292,ASSOCIATE,America/Toronto,6952,CA
Andrew10,1608739,ASSOCIATE,America/Toronto,6977,CA
David7279,1556115,MUM,America/Toronto,7279,CA
nattremblay,1555380,ASSOCIATE,America/Montreal,7322,CA
2597Taylor,1236390,REST_MGR,America/Edmonton,7381,CA
7522DBOUCHER,1663367,ASSOCIATE,America/Montreal,7522,CA
7556cwendy,1694614,ASSOCIATE,America/Toronto,7556,CA
Angela.gallant,1489159,REST_MGR,America/Halifax,7649,CA
6025Inhoo,1390522,ASSISTANT_MGR,America/Toronto,7654,CA
4851WHoran,1744836,SHIFT_LDR,America/Edmonton,8356,CA
sarahhele,1771389,ASSOCIATE,America/Toronto,8415,CA
denbug,1671023,ASSOCIATE,Asia/Qatar,4791,QA
gercul,1379414,ASSOCIATE,Asia/Dubai,5259,AE
valpam,1379343,ASSOCIATE,Asia/Dubai,6829,AE
tanbha,1561393,ASSOCIATE,Asia/Qatar,7004,QA
pardha,1522390,ASSISTANT_MGR,Asia/Riyadh,7029,SA
samadh,1513225,ASSOCIATE,Asia/Dubai,7706,AE
mbrown10722,1519357,ASSOCIATE,America/New_York,10722,US
10883DWOOTEN,1741867,ASSOCIATE,America/New_York,10883,US
10888ALevere,1755559,ASSOCIATE,America/New_York,10888,US
0171jennifer,1119144,MUM,America/Detroit,10981,US
11024emilys,1787522,ASSOCIATE,America/Detroit,11024,US
cullen123,1742636,ASSOCIATE,America/Detroit,11049,US
JExley11058,1790231,ASSOCIATE,America/New_York,11058,US
Bharris,1777513,ASSISTANT_MGR,America/New_York,11083,US
4026JoyE,1514249,ASSOCIATE,America/New_York,11122,US
11126MNASH,1410059,ASSOCIATE,America/Detroit,11126,US
michelle2012,1199346,ASSOCIATE,America/New_York,3530,US
3891DavisL,1811761,ASSOCIATE,America/Detroit,3891,US
bgallagher,1507515,ASSOCIATE,America/New_York,4164,US
tez4368,1533881,ASSISTANT_MGR,America/Detroit,4368,US
paula716,1607248,ASSOCIATE,America/New_York,4627,US
Stef4759,1722049,ASSOCIATE,America/Detroit,4759,US
Katie2020,1815026,ASSOCIATE,America/New_York,4802,US
4866schaefer,1776343,ASSOCIATE,America/New_York,4866,US
4959lydia,1774026,ASSOCIATE,America/Detroit,4959,US
aaliyahp,1756001,ASSOCIATE,America/Detroit,5134,US
5227NINA,1755310,ASSOCIATE,America/Detroit,5227,US
dyllanwimer,1817069,SHIFT_LDR,America/New_York,5329,US
yobiel5636,1781082,ASSOCIATE,America/New_York,5636,US
mariadawood,1110363,ASSOCIATE,America/Detroit,5661,US
10883JFERRELL,1115963,ASSISTANT_MGR,America/New_York,5670,US
alyssadr,1544286,ASSOCIATE,America/Detroit,5695,US
5704MLakhman,1773732,ASSOCIATE,America/New_York,5704,US
5738logan,1780288,ASSOCIATE,America/New_York,5738,US
erin5802,1760699,ASSOCIATE,America/New_York,5802,US
kabasinger,1672966,ASSOCIATE,America/Detroit,5827,US
BWard516,1806115,REST_MGR,America/New_York,5870,US
6499Matthew,1800697,ASSOCIATE,America/New_York,6499,US
06631sarhanh,1447587,MUM,America/Detroit,6631,US
Kaylabentley,1772489,ASSOCIATE,America/Detroit,7499,US
8669RFitzpatrick,1397624,ASSOCIATE,America/New_York,8669,US
9014Michelle,1808755,ASSOCIATE,America/New_York,9014,US
7470EGoldyn,1179730,ASSOCIATE,America/New_York,9346,US
mustafashammar,1750809,ASSOCIATE,America/Detroit,9371,US
0044CBarnes,131750,ASSISTANT_MGR,America/Halifax,8386,CA
tahnos,1515510,ASSOCIATE,Asia/Riyadh,7041,SA
2978sdelavin,1043737,MUM,America/Vancouver,6057,CA
8381NKaur,1744248,ASSOCIATE,America/Toronto,8381,CA
2022KRye1,122220,ASSOCIATE,America/Edmonton,7693,CA
8353Prabhjeet,1805654,ASSOCIATE,America/Edmonton,8353,CA
ANALVIZO1218,1720749,ASSOCIATE,America/Mexico_City,7853,MX
2300plloyd,1697276,ASSOCIATE,America/Regina,7644,CA
8096Chankesh,1541201,ASSOCIATE,America/Toronto,8096,CA
8157skaur,1713484,ASSOCIATE,America/Toronto,8157,CA
LUSIFUENTES1118,1714181,ASSOCIATE,America/Mexico_City,7842,MX
MATORRES0119,1727529,ASSOCIATE,America/Mexico_City,8512,MX
2358bcruz,1518741,ASSOCIATE,America/Edmonton,8442,CA
7445Aldrin,1777802,ASSOCIATE,Canada/Mountain,7445,CA
qa122,1820181,REST_MGR,America/Winnipeg,-122,CA
7280MPeters,1802896,ASSOCIATE,America/Toronto,7280,CA
7423MercedesD,1506674,ASSOCIATE,America/Edmonton,7423,CA
7437VPalak,1752836,ASSOCIATE,America/Toronto,7437,CA
7548SRobinson,1608621,ASSOCIATE,America/Edmonton,7548,CA
sandym2018,1678901,ASSOCIATE,America/Montreal,7623,CA
7637Doyon,1814307,ASSOCIATE,America/Montreal,7637,CA
7662Paula,1534464,REST_MGR,America/Montreal,7662,CA
Rhonda5304,1266484,REST_MGR,America/Toronto,8484,CA
vikmoh,1518978,REST_MGR,Asia/Dubai,4349,AE
wosman,1399759,ASSOCIATE,Asia/Dubai,4792,AE
amrnag,1466753,ASSOCIATE,Asia/Dubai,5485,AE
i123her1,1552365,SHIFT_LDR,Asia/Manila,7807,PH
10730JWagner,1696756,ASSOCIATE,America/New_York,10730,US
10773AMashburn,1603219,ASSOCIATE,America/New_York,10773,US
Leannalascala10866,1794748,ASSOCIATE,America/Detroit,10866,US
ayana123,1547313,SHIFT_LDR,America/Detroit,10880,US
AbbyL10891,1776277,ASSOCIATE,America/New_York,10891,US
11016CaelanK,1648431,ASSOCIATE,America/Detroit,11016,US
11041BBlack,1818159,ASSOCIATE,America/New_York,11041,US
10731JKucewicz,1651324,SHIFT_LDR,America/New_York,11109,US
